Title,Entry
depresyon,"bana yavaş yavaş gelen. inkar edebileceğim, kabullenemeyeceğim bir noktası kalmadı. bir bataklığın içerisinde yüzmeye benzetiyorum. kafam dışarıda kalsın diye elimden geleni yapıyorum. gerçekten deniyorum. ancak gelin görün ki artık pes etmek üzereyim(kastım canıma kıymak değil, kendimi koyvermek). pilim tükenmiş, ben de zaten bitmiş kadar yorgunum. içten yanmalı bir hissizlik hali yaşıyorum. ne yaparsam yapayım eksik gibiyim. bir şeylerin düzelme ihtimali için dahi çok çaba harcamak zorunda olma fikrine de hiç hazır değilim. zaman içerisinde bunu da kendime itiraf edebilir hale geldim. yeni bir dövüşe enerjim yok. en yakınlarıma dahi kendimi anlatmaya vaktim ve mecalim yok. en basit işlerimi bile kendimi ultra güç moduna alarak yapabiliyorum. zor zamanlardan geçtiğimi nihayet kabul ediyorum. ne zaman profesyonel yardım alırım henüz bilmiyorum ama ruhuma yavaş yavaş çöken bir şeylerin olduğuna artık eminim."
depresyon,yetememek. kişinin yetemedigi sanrisi bir yerde. yaşama yetememek. kendine yetememek. çevresindekilere yetememek. sonlu bir hayatta yetememenin sancısı.
depresyon,"herhangi bir hikayenin dip noktasıdır; yıkılmış bir evi ya da bir katedrali yeniden, sıfırdan inşa etmeye başladıkları zamandır. kahramanın korkuları ile yüzleştiği, kendisiyle barıştığı ve ileriye, geleceğe dönük hamleler yapmaya çalıştığı andır, depresyon. hikayelerle, hayatlarımızın örtüştüğü veyahut yollarının kesiştiği birkaç noktadan biri. ne kadar farklı ya da ne ölçüde uzun olursa olsun, durumları ve konumları benzer. nedenleri benzer ve sonuçları. geçmişe takılıp anı es geçmektir, benim için depresyon. herhangi bir rahatsızlıktan ya da hastalıktan daha rahatsız edici olan da işte budur. insanın içinde bulunduğu andan ziyade geçmişte yaşaması kadar büyük bir lanet olamaz, hayatta.her seferinde, açtığınız yeni, henüz karalanmamış sayfaların üzerinde, önceki sayfaların mürekkep ve basınç kaynaklı izleri kalıyor ve hatırlıyorsunuz. günün sonunda, insanın kendisini olağandışı şekilde yargılaması ve kendisini suçlu ilan etmesi, olayları ya da yaşananları değiştirmiyor. ve kendinizi suçlamayı kesmezseniz, açık bir yaranın enfeksiyon kapması gibi günün birinde bu duygudurum bozukluğu kronikleşmeye, bir parçanız olmaya başlıyor. hayatta, hayata tutacak, tutunabileceğiniz yeni şeyleri bulmazsanız ya da odağınızı değiştirmezseniz, sorun giderek büyüyor ve çeşitleniyor."
depresyon,ruhun ve bilincimin başına gelebilecek en kötü duygu durum bozukluklarından biridir. yaşadığım en kötü şeylerden biri. mental acıyla ancak uyuyarak başa çıkabilir hale getirdi beni. bunun sonucunda da günde 16-17 saat uyuyup kalan vakitte de müptezel gibi geziyordum. zihnimi uyuşturmak icin uyuyordum. lakin kendi kendimi tedavi ettim. gururluyum.
depresyon,hello darkness my old friend. yeniden içinde olduğum durum. bataklık gibi. uğraştıkça daha kötü batıyorsun.
depresyon,"bir damla mürekkep gibidir, her şeyi kendi rengine boyar."
depresyon,artık hicbirseyden zevk alinmadiginda acaba bende mi diye düşündüren ruh hastalığı
depresyon,"elin,kolun,bacağın tuttuğu halde yatağa bağımlı yaşamaktır."
depresyon,"başlıktaki saçççççma sapan ""yapamıyor musunuz hemen kalkın ve hemen yapın, yürüyün, koşun, parande atın"" minvalli boktan önerilere bakıp dumur olduysanız gerçek depresyonun nasıl hissettirdiği hakkında biraz yazmak istiyorum. çok uzun zamandır ellerimi, avuç içlerimi tanıyamıyorum. yüzümü avuçladığımda sanki yüzümü değil de dağılan, eriyen, kırılan, pelteleşmiş bir şeyi toparlamaya çalışıyormuşum gibi hissediyorum. ellerim kocaman, yüzüm küçücük oluveriyor. küçücük ve hep sırılsıklam. gözlerim ela diye hatırlıyordum ama artık aynaya ne zaman baksam yeşermiş halde sanki. öksürür ya da hapşırır gibi ağlıyorum. birdenbire, öylesine. 1 saatliğine kontrolümü kaybediyorum ve bütün dünya gözyaşından ibaret hale geliyor, göremiyorum. bozuk bir kapı kilidi gibiyim yani herkesin bildiği ve alelade söyleyiverdiği ""o kapı bozuk ya kapanmıyor boşver"" denip geçilen o kapı, işte o benim. bir yandan sitem etmek istiyorum öte yandan buna enerjim var mı ki? böyle daha iyi. maske takmak zorunda değilim, kimseye iyi hissettirme zorunluluğum yok. sürekli ağlıyorum, yas içindeyim, paramparçayım, acı çekiyorum, uyuyamıyorum, uyanamıyorum, yemek yiyemiyorum, ellerim sürekli titriyor ve bazen o kadar ağır geliyor ki siktiğimin telefonuna bakıp iki kelime yazı yazacak halim bile olmuyor. ""nasılsın, neredesin, yazmadın, buluşmadık, görüşmedik, haber vermiyorsun, umursamıyorsun, her şey yolunda mı, arıyorum açmıyorsun...."" anlatamam. anlatacak halim yok. anlatacak halim olsa da anlamayacağını biliyorum. bırak peşimi. kişisel gelişim kitaplarından topladığın zırvaları git metin hara'ya anlat, birbirinize sarılıp zıplayın. tavsiye istemiyorum. benim durumumda olan kimsenin istediğini de sanmıyorum. sessizlik ve sevgi arıyorum. yargılayıcı bakışlar, beklentili ilişkiler, sorular, sorular.... dayanılmazlar anlamıyor musunuz? ne zaman birine çok öfkelensem, bunu yapmaya hakkın yok diye bağırıp hakaretler savurmak istesem, bir an duruyorum. neler yaşadığını bilmiyorum, ne için ne kadar süredir mücadele verdiğini ne kadar yıprandığını canını nelerin yaktığını bilmiyorum. hangi deneyimde, hangi sözde, hangi kokuda, hangi sokakta seni neyin tetiklediğini bilmiyorum. hikayeni bilmiyorum. elimden gelen tek şey nezaketle yaklaşabilmek. yargılamadan, incitmeden. çok yorgunum fakat bu kadarını yapabilirim. senin için, kendim için, herkes için.hayat böyle sizce de daha kolay olmaz mıydı?"
depresyon,ilacımın bitmesi ile birlikte karnıma ağrılar girmeye ve halsizleşmeye başlamamla tekrardan kendisini göstermiştir. şimdi yeniden pek az şeyden zevk alır hale gelmeme sebep olarak beni başladığım yere getirmiştir. vücudum yine serotoninden tasarruf etme moduna girdi.
depresyon,toplumsal hiyerarşideki yerimizi bilmediğimiz zaman ya da bu yerden memnun olmadığımız zaman ortaya çıkan duygusal çöküntü.
depresyon,"inancını kaybettiğinde gelir en çok. insanların samimiyetine olan inancın gittiğinde. senin iyiliğin için....diye başlayan zırvaları duymak anlam ifade etmediğinde. kaybetmeye en yakın olduğun zaman yanında göremediklerinle.bitiremediklerinde; beceremediklerinle, gücünü yitirdiğin zaman yanında göremediklerinde. yeterince iyi olmadığında, gülümseyemediğin için tercih edilmediğinde.neyi ne kadar yapabileceğini bilemediğinde, bir akıl hocası, bir yoldaş göremediğinde.sürekli iyi olmanı istediğini ifade eden aile üyelerinin veya dostlarının kalbini kırmamak için hiç çaba göstermediğini gördüğünde, aslında iyi olmanı istemeleri yetmediğinde.bazen seni o hale getirenler, utanmadan veya fark etmeden seni iyileştirmek için yanında bittiğinde.daha ne kadar ilaç koyabilirsin ki beynine? ne kadar değiştirebilirsin hislerini biyokimyasal müdahalelerle?var olan acıyı duymamak için anestezi alır gibi uyuşturduğunda bedenini, aslında acıya sebep olan durumu, hastalığı, ameliyatı daha ne kadar yok sayabileceğini öngöremediğinde.böyle zamanlarda gelir.gelir ve gitmez. bazen uğramaz ama unutmaz. çünkü bitmez. çünkü hiç tam hissedemezsin.hep yalnız, eksik, bölük...hep parça parça. hep yarım, hep çeyrek...daha ne kadar eksi girebileceğini tahmin edemediğinde yaşam hanene, alışırsın bununla eksik hissetmeye. ölü hissetmeye."
depresyon,(bkz: rakıya en iyi meze)
depresyon,"genetik ve çevre faktörünün neden olduğu psikolojik rahatsızlık. depresyon (bkz: majör depresif bozukluk) ve beslenme arasında bir ilişki vardır, bunun için yediklerimize, içtiklerimize dikkat etmeliyiz. depresyon konusu üzerinde çalışan bir psikiyatriden destek alınmalı."
depresyon,"muhteşem biri olmasam da ortalama biri olduğumu düşünüyorum. acıyı yadsımıyorum. görmezden gelmiyorum. evet hayatta istediğin her şey olmuyor. zaten acı olmasa mutluluğun da bir anlamı olmazdı. doğruyu yanlışı ayırt edebilme ve muhakeme yeteneğimin de olduğunu hissediyorum. mutlak doğru olmasa da içimden geleni takip ediyorum, onu yapmaya çalışıyorum. mutlak mutluluk da zaten mümkün değil. sadece dengeye yakın bir yerlerde olmak istiyorum. ama nedense olmuyor. sanırım sebebi herkesin de belirttiği gibi genetik faktörler, çocukluk yaşantıları, ebeveynlerin sana karşı zamanında tutundukları tutum, çevresel koşullar, nerede doğduğun, nerede büyüdüğün, hangi etnik veya dini kimliğe sahip olduğun vs. ya da bulduğum en mantıklı cevap sadece beyin kimyasındaki bir dengesizlik. bir de belki de hayatın ve insanın kaos içeren yapısı. o yüzden üzerine düşünmek mantıksız geliyor. insan bunu yaparsa sadece kendine zarar verir diye düşünüyorum. göte giren şemsiye açılmazmış. yapacak bir şey yok. tanım : bir psikolojik rahatsızlık."
depresyon,(bkz: kronik mutsuzluk/@sacmalog)
depresyon,"nesnel: gelen ve gitmeyen ağırlık hissi.öznel: uyandım. ilginç bir rüya gördüm. banyoya gidip aynaya baktım. dişlerime baktım dudaklarımı büyükçe aralayıp. sonra fırçayı ve macunu alıp fırçaladım. banyodan çıkıp balkona geçtim. güneş henüz doğuyordu, hava biraz soğuktu ama şikayetçi olmadım. birbirinden farklı kuşlar ötüyordu. ağaçlar yemyeşildi ve çiçekler görüyordum balkonun dışında.ne zaman bir şeyler çok iyi gitse nide bey her zaman beni arayıp moralimi bozardı. bazen anlattığı şeylerin etkisinden aylarca kurtulamazdım. sonra yüre hanım da nide beyin bu vurdumduymazlığından güç alıyor olacak ki kotarmaya çalıştığım bütün buhranı var gücüyle körüklerdi. bugün de o günlerden biriydi. birkaç hafta önce ikili tekrar yanıma gelip demediklerini bırakmamışlardı ve neye karşı bilmediğim suçluluk duygumun kemiklerimi kemirmesine karşın elimden gelen yoktu.nide bey esasında iyi biriydi. öğrendiğim ne varsa ona borçluyum. bütün hayatımı koordine etmiş kişidir. benimle tanışmak için gelmesinden 2-3 yıl önce yüre hanım'la tanışmış. yüre hanım da nahif, zarif birisidir. yaşamımı ona borçluyum, desem az kalır. kendimi ne zaman yorsam özellikle o zamanlar üzerime bir başka titrer, bir başka değerli hissettirirdi. aradan geçen yıllardan sonra çok değiştiler.benim adım da incan. hayatımı çilingirlik yaparak geçiriyorum. yalnız etrafımdaki kapıları, bir şeyleri satın alabilecek para karşılığında değil ama paranın satın alabileceği şeylerin karşılığında açıyorum. kasaları da açıyorum. onlar açmaları daha zor olduğundan bazen talep ettiklerimin değerleri de çok olabiliyor.yüre hanım'ın bir arkadaşı kaç yaşımda olduğumu soracak olsa 21 derim, nide bey'inkilere 19 demeyi tercih ederim. onların ortak arkadaşları sormaz genelde. içimi bilirler ortak arkadaşları. aramız hep iyidir. bazen kötü olur tabii, çok bozuşursak hastaneye bile giderim.bugün işte, yüre hanım gelecekmiş. gönderdiği mektupta sürahileri ne kadar sevdiğimi sordu. porselen olanları çok sevdiğimi biliyordu oysa. içindeki su akarken, porselen boşalırken, bile güzel gözükürdü. sanırım bana hediye verecek. 2 ay önce, anahtarlarını kaybettiği için yıllardır giremediği yazlığının kapısını açtığım için olabilir. onu da açmak için nasıl uğraştım. bardağıma yüre hanımın benim için hazırladığı, dolaptaki şeftali suyunu şöyle güzel çini porselen sürahiden bardağıma döksem ne de güzel olurdu.ben böyle düşler kurarken yüre hanım sessizce içeri girmiş, kapı ağzına yaslanıp beni izliyor. fark edince korktum tabii. gergince gülüştük. birbirimize hem yardım edip hem de yıllardır süregelen, tek taraflı azarlanmalar gülüşlerimizi çok germişti.yüre hanım mutfak masasına koyduğu kutuyu getirip bana uzattı. içinden gerçekten de sürahi çıktı, çocuk gibi sevindim, sarıldım. beni yazlığına davet etti; kaltık gittik. evin içine girer girmez nide bey'i gördüm. yanına arkadaşlarını almış somurtuyordu. neyi olduğunu sormaz olaydım, aniden celallendi. tekme attı birkaç tane. ben yere düşünce herkes vurmaya başladı. ben de ağlamaya başladım. durduklarında yüre hanım kaldırdı, yaralarıma pansuman yaptı. bir bıçak aldı, yüreğime sapladı. çok acıtmadı. sendeledim, gücüm yetmediğinden yere yuvarlandım. soluk alamıyordum, başımı dik tutmak için uğraşmayı bırakıp yana çevirdim. gözlerim kapanmadan önce yüre hanım'ın da gözlerinin kapandığını belli belirsiz gördüm."
depresyon,"depresyon en özet haliyle bu hayattaki her şeyin anlamını yitirmesidir. bundan dolayı depresyondaki kişi hiçbir şeyden zevk almadığı için hiçbir şey yapmak istemez. hatta yediği yemeğin tadını bile alamaz. onun için çok az yemek yer. yaşamak anlamsızdır. ölmek ister. ama ona bile mecali yoktur.depresyonun nedeni; insan yaşadığı sıkıntıları çözmek için çalışır çabalar, sabreder, geçecek diye bekler ama hiçbir şey değişmez. hatta her şey daha kötüye gider. işte o zaman insan anlar ki ne kadar çabalarsa çabalasın hep aynı, hiçbir şey değişmiyor. hatta daha kötüye gidiyor. o zaman ne yaşamaya gerek var ne de bir şeyler için çabalamaya. her şey anlamını yitirir ve depresyon başlar. depresyondaki insan hiçbir şey yapmak istemez. hiçbir şey yapmadıkça da depresyondan kurtulamaz. gün geçtikçe de daha kötü olur. depresyondan kurtulmak için insanın bir işle meşgul olması (özellikle sevilen bir işle) kafasını o işe vermesi gerekir.depresyona iyi gelecek bir kitap önerisi olarak ""iyi hissetmek"" kitabını önerebilirim."
depresyon,"hayat sanki tadını alamadan yere düşürülmüş dondurma gibi yarım kalmış, filmin sonunu söylemişler de boş boş izliyormuşum gibi. sanki içimde 128 yaşında bir moruk yaşıyor, bir o söyleniyor bir ben, karşılıklı öfkemizi boşaltıyoruz da sonra o moruğun tyler durden gibi aslında ben olduğumu fark ediyorum. bazen güneşe sırtını dönmüş bir ay çiçeği gibi oluyorum, kalabalığın içinde yapayalnız. benim için depresyon bu, otuz yıldır, ara ara..."
depresyon,"kişinin, kendini, ona en ihtiyaç duyduğu zamanda bırakması... o kendinin de bu muameleye küsüp sonradan yapılan ""gel"" çağrılarına cevap vermemesi..."
depresyon,"ruhsal çökkünlük halidir. kişi kendini mutsuz, çaresiz ve yetersiz hisseder. kişinin günlük yaşamını, insanlarla olan ilişkilerini olumsuz etkiler. tedavi edilmediği takdirde alkol ve madde kullanım sorunlarına, başka ruhsal hastalıklara, bedensel rahatsızlıklara, var olan kronik hastalıkların kötüleşmesine zemin hazırlar. depresyon tedavisinde antidepresanlar ilaçlar, psikoterapi yöntemleri kullanılmaktadır."
depresyon,"dopdolu bir mutluluktan çay kaşığı kadar aldırıp, bardak dibi kadar hüznü fondip yaptıran illet."
depresyon,"artık sebepler beni ikna etmiyor ve sonuçlar canımı sıkmıyor. yapmam gereken şeyler olduğuna inanamıyorum. derslerden kalma fikri beni endişelendirmiyor. mantıklı da olsa hiçbir fikir beni harekete geçmem için kamçılamıyor. dış görünüşümü bile yıllardır önemsemiyorum. nasıl yaptıklarını anlamıyorum. nasıl ve neden çaba harcadıklarını bilmiyorum bunlar için. bunun nasıl ve neden bu kadar uzun sürebildiğini de.ilaçları azaltmaya kalksam sabah 7'de uykuya dalıyorum, almaya devam etsem hiçbir halta yaradığı yok. yeni doktorum bu yaşta neden karaciğerini yoruyorsun dedi. finallerime 4 gün kaldı ve çalışmaya hala başlamadım. o kadar acımasızca geliyor ki benden bir şeylerin beklenmesi. bir süre olsun durdurmak istiyorum. çok sevdiğim arkadaşlarım aklıma gelmiyor. babamı aramak bile aklıma gelmiyor. aklım sadece suçlulukla dolu. gitgide artan, gittikçe daha sert vuran korkunç bir suçluluk. bunları yazarken bile iyi yazamadığım için suçlu hissediyorum. sanki her konuda dünyanın en mükemmeliyetçisi olan ruhum her gün bir öncekinden daha tembel hale gelen umursamaz ve yanlışlarla dolu bir bedene hapsolmuş. ikisi birden bana ait olabilirmiş gibi gelmiyor.bu yazıyı nerede bitireceğim bile umrumda değil. anonim olduğum için yazıyorum çünkü tanıdıklarımın bana daha da acımasını istemiyorum. bu hesabı bir kişi biliyor, o da görürse görsün, zaten bakmıyordur. instagram'a yazmak istiyorum mesela, herkesin haberi olsun yardım istediğimden diye. aslında bütün dünya bilsin istiyorum. ilgilenmesinler, benimle ilgilenen çok fazla zavallı kişi var ve zaten ilgiden rahatsız olurum. sadece bilsinler. beni tanıdıkları ilk günden beri gördükleri şeyin kişiliğim olmadığını bilsinler istiyorum artık."
